Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Dust,Dust_feed_group,Flow_group,max_time,RUL,pressure_rate,normalized_time,rolling_pressure_mean,pressure_ratio,rate_ratio_interaction,cumulative_pressure,pressure_acceleration,rolling_pressure_std,remaining_pressure_capacity,pressure_growth_rate
8,247.0341,80.9493815480772,120.2,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,59.2,-6.329999999999558,0.6700111482720178,248.06493999999998,0.41172349999999996,-2.6062097549998176,101157.678397,-5.425999999999624,0.8400124183606018,352.96590000000003,2.0551921626023946
8,245.1353,81.3227509286699,120.3,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,59.10000000000001,-18.988000000001023,0.6705685618729097,247.30540000000002,0.4085588333333333,-7.757715127333751,101402.813697,-12.658000000001465,1.3934884965438459,354.86469999999997,2.037699899935994
8,247.0341,81.162103431297,120.4,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,59.0,18.987999999998323,0.6711259754738016,246.92561999999998,0.41172349999999996,7.817805817999309,101649.847797,37.975999999999345,1.0571894872727523,352.96590000000003,2.0517782221613103
8,247.6671,81.3311982390839,120.5,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,58.900000000000006,6.3300000000004575,0.6716833890746934,246.90754,0.4127785,2.6128879050001887,101897.514897,-12.657999999997866,1.0400399357717132,352.3329,2.0553286136487254
8,247.215,80.553954852752,120.6,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,58.80000000000001,-4.521000000000272,0.6722408026755853,246.81712000000002,0.41202500000000003,-1.862765025000112,102144.729897,-10.85100000000073,0.9751222548993662,352.78499999999997,2.0498756048932374
8,242.0609,80.9923596787883,120.7,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,58.7,-51.540999999995606,0.6727982162764772,245.82247999999998,0.40343483333333335,-20.79343474483156,102386.790797,-47.019999999995335,2.3147061567291813,357.9391,2.0054755426224067
8,248.933,81.4326574099023,120.8,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,58.60000000000001,68.7210000000038,0.673355629877369,246.58202,0.4148883333333333,28.511541155001574,102635.723797,120.2619999999994,2.6339168375254336,351.067,2.060703625325301
8,250.1989,81.1282913281783,120.9,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,58.5,12.658999999999082,0.6739130434782609,247.21498000000003,0.41699816666666667,5.27877979183295,102885.922697,-56.062000000004716,3.1074235480539185,349.8011,2.0694697926429297
8,247.1246,81.2551038609701,121.0,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,58.400000000000006,-30.74300000000197,0.6744704570791528,247.10648,0.4118743333333333,-12.662252629667476,103133.047297,-43.40200000000105,3.097144621582919,352.8754,2.0423520492367597
8,247.6671,81.4833869953116,121.1,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,58.30000000000001,5.42500000000049,0.6750278706800446,247.1969,0.4127785,2.2393233625002025,103380.714397,36.16800000000246,3.1076863797687193,352.3329,2.0451453175462815
8,248.933,81.0944677943284,121.2,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,58.2,12.658999999998798,0.6755852842809364,248.57132000000001,0.4148883333333333,5.252071411666168,103629.647397,7.233999999998308,1.2063637581592543,351.067,2.053902623317635
8,250.1989,81.4242100994883,121.3,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,58.10000000000001,12.659000000000882,0.6761426978818282,248.8245,0.41699816666666667,5.278779791833701,103879.846297,2.0836665726164938e-12,1.415888214161042,349.8011,2.062645490002923
8,252.0978,81.4242100994883,121.4,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,58.0,18.988999999998356,0.6767001114827201,249.20428,0.420163,7.97847520699931,104131.944097,6.329999999997474,2.007692146968794,347.9022,2.076588121280164
8,252.0978,81.026749156553,121.5,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,57.900000000000006,0.0,0.677257525083612,250.19892,0.420163,0.0,104384.041897,-18.988999999998356,1.9509072548432898,347.9022,2.074878995268486
8,252.7308,80.8720139396015,121.6,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,57.80000000000001,6.330000000000173,0.6778149386845038,251.21166,0.421218,2.666309940000073,104636.772697,6.330000000000173,1.588729740390176,347.2692,2.078378272381758
8,250.1989,80.2616733467347,121.7,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,57.7,-25.31899999999763,0.6783723522853957,251.46484,0.41699816666666667,-10.557976581832344,104886.971597,-31.648999999997802,1.184181110725989,349.8011,2.0558660471991286
8,247.6671,80.450798041451,121.8,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,57.60000000000001,-25.31800000000148,0.6789297658862876,250.95848,0.4127785,-10.45072606300061,105134.638697,0.0009999999961500805,2.070468690176252,352.3329,2.033391608921251
8,248.933,80.7774574032399,121.9,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,57.5,12.658999999998798,0.6794871794871795,250.32552,0.4148883333333333,5.252071411666168,105383.571697,37.977000000000274,2.1182947002247112,351.067,2.042108268727578
8,247.5767,81.162103431297,122.0,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,57.400000000000006,-13.563000000000816,0.6800445930880713,249.42130000000003,0.4126278333333333,-5.596471303500336,105631.148397,-26.221999999999614,2.137501795320884,352.42330000000004,2.0293171964810064
8,250.1989,80.8462247367762,122.1,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,57.30000000000001,26.2220000000017,0.6806020066889632,248.91492,0.41699816666666667,10.934525926334041,105881.347297,39.78500000000251,1.288935965050228,349.8011,2.0491310233486404
8,248.933,81.1959269651469,122.2,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,57.2,-12.658999999999082,0.6811594202898551,248.66174,0.4148883333333333,-5.252071411666286,106130.280297,-38.88100000000078,1.0812776438084328,351.067,2.037094909680074
8,250.1989,81.3058334463793,122.3,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,57.10000000000001,12.659000000000882,0.6817168338907469,249.1681,0.41699816666666667,5.278779791833701,106380.479197,25.317999999999962,1.091809880427903,349.8011,2.045780032332134
8,250.651,81.3058334463793,122.4,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,57.0,4.5209999999996295,0.6822742474916388,249.51170000000002,0.4177516666666667,1.8886552849998453,106631.130197,-8.138000000001252,1.257140690217301,349.349,2.047802270851289
8,250.8319,81.5763874249847,122.5,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,56.900000000000006,1.8089999999999014,0.6828316610925307,250.16274000000004,0.41805316666666664,0.7562581784999587,106881.962097,-2.711999999999728,0.7417965509491677,349.1681,2.0476073302236135
8,250.8319,81.5087517880162,122.6,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,56.80000000000001,0.0,0.6833890746934225,250.28933999999998,0.41805316666666664,0.0,107132.793997,-1.8089999999999014,0.8011520224027965,349.1681,2.045937177439338
8,252.0978,81.0860204839144,122.7,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,56.7,12.658999999999082,0.6839464882943144,250.9223,0.420163,5.318843416999615,107384.891797,12.658999999999082,0.7062322245551872,347.9022,2.054586780321216
8,249.4756,81.5172105291615,122.8,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,56.60000000000001,-26.2220000000017,0.6845039018952062,250.77763999999996,0.41579266666666664,-10.902915305334039,107634.367397,-38.88100000000078,0.9300613651798305,350.5244,2.031560244042669
8,250.3798,80.4679869693368,122.9,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,56.5,9.041999999999259,0.6850613154960982,250.7234,0.4172996666666666,3.7732235859996903,107884.747197,35.26400000000096,0.9470461525185393,349.6202,2.037264426059687
8,253.9967,80.6399111141741,123.0,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,56.400000000000006,36.16900000000221,0.68561872909699,251.35636,0.42332783333333335,15.311344403834267,108138.743897,27.127000000002948,1.7526490301826627,346.00329999999997,2.0650138043494812
8,255.2626,81.2973861359653,123.1,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,56.30000000000001,12.659000000000598,0.6861761426978817,252.24249999999998,0.42543766666666666,5.385615422333587,108394.006497,-23.51000000000161,2.4158097317463296,344.7374,2.073619804438507
8,253.9063,80.923592345252,123.2,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,56.2,-13.562999999998889,0.6867335562987736,252.6042,0.42317716666666666,-5.73955191149953,108647.912797,-26.221999999999486,2.521790263880066,346.0937,2.06092774301195
8,247.6671,81.0352908985052,123.3,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,56.10000000000001,-62.39200000000337,0.6872909698996655,252.24249999999998,0.4127785,-25.75407617200139,108895.579897,-48.829000000004484,3.137291369159111,352.3329,2.0086544849257546
8,250.1989,81.119832587033,123.4,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,56.0,25.31799999999788,0.6878483835005574,252.20632,0.41699816666666667,10.557559583665784,109145.778797,87.71000000000126,3.1650629238611074,349.8011,2.027543743698997
8,250.1989,81.5594813734254,123.5,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,55.900000000000006,0.0,0.6884057971014492,251.44675999999998,0.41699816666666667,0.0,109395.977697,-25.31799999999788,3.0826170209742516,349.8011,2.0259020078874332
8,250.8319,81.0009599537277,123.6,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,55.80000000000001,6.330000000000173,0.6889632107023411,250.56062000000003,0.41805316666666664,2.6462765450000725,109646.809597,6.330000000000173,2.230544115681229,349.1681,2.029384287788153
8,252.0978,80.7430679254751,123.7,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,55.7,12.658999999999082,0.689520624303233,250.19892,0.420163,5.318843416999615,109898.907397,6.328999999998909,1.6137318122910616,347.9022,2.037977348116594
8,253.9967,81.0775617427691,123.8,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,55.60000000000001,18.989000000001056,0.6900780379041248,251.46484,0.42332783333333335,8.038572227167114,110152.904097,6.330000000001974,1.613751423856931,346.00329999999997,2.051669611860504
8,255.8955,81.3142921875246,123.9,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,55.5,18.987999999998323,0.6906354515050167,252.60416,0.4264925,8.098239589999285,110408.799597,-0.001000000002733259,2.3427904447475294,344.10450000000003,2.0653389663814448
8,260.2358,81.3396569802292,124.0,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,55.400000000000006,43.403000000002315,0.6911928651059086,254.61154000000002,0.4337263333333333,18.82502404566767,110669.035397,24.415000000003992,3.6831864388054485,339.7642,2.098675789526808
8,258.9699,80.8204355339509,124.1,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,55.30000000000001,-12.659000000000598,0.6917502787068004,256.23914,0.4316165,-5.463833273500258,110928.005297,-56.06200000000291,3.381111648999542,341.0301,2.0867840283095567
8,257.1615,80.3132633743784,124.2,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,55.2,-18.083999999998518,0.6923076923076923,257.25187999999997,0.4286025,-7.750847609999365,111185.166797,-5.424999999997921,2.464726321927148,342.8385,2.070543461589827
8,257.1615,80.966570475963,124.3,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,55.10000000000001,0.0,0.6928651059085841,257.88484,0.4286025,0.0,111442.328297,18.083999999998518,1.7108684397114204,342.8385,2.0688776985609194
8,255.8955,81.0181488816135,124.4,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,55.0,-12.659999999998831,0.6934225195094761,257.88484,0.4264925,-5.399395049999502,111698.223797,-12.659999999998831,1.7108684397114204,344.10450000000003,2.057037764814809
8,260.2358,80.5625435056983,124.5,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,54.900000000000006,43.403000000002315,0.6939799331103679,257.88484,0.4337263333333333,18.82502404566767,111958.459597,56.063000000001146,1.7108684397114204,339.7642,2.090247372769097
8,260.2358,80.923592345252,124.6,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,54.80000000000001,0.0,0.6945373467112597,258.13802,0.4337263333333333,0.0,112218.695397,-43.403000000002315,1.9835221468389566,339.7642,2.0885698066727945
8,260.8688,81.0437382089192,124.7,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,54.7,6.329999999999842,0.6950947603121516,258.87948,0.43478133333333335,2.7521658399999316,112479.564197,6.329999999999842,2.207498237145562,339.1312,2.0919711139376815
8,260.8688,81.2381978094108,124.8,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,54.60000000000001,0.0,0.6956521739130435,259.62094,0.43478133333333335,0.0,112740.432997,-6.329999999999842,2.106496973176291,339.1312,2.0902948550457148
8,261.773,81.2720213432607,124.9,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,54.5,9.041999999999259,0.6962095875139354,260.79644,0.4362883333333334,3.9449191099996774,113002.205997,9.041999999999259,0.6310261072261636,338.227,2.0958606717705313
8,263.0389,81.2381978094108,125.0,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,54.400000000000006,12.659000000000598,0.6967670011148271,261.35706,0.4383981666666667,5.549682391833596,113265.244897,3.6170000000013385,1.0880730113375143,336.9611,2.104311183165511
8,265.2995,80.906391795373,125.1,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,54.30000000000001,22.606000000001394,0.697324414715719,262.36980000000005,0.44216583333333337,9.99560082833395,113530.544397,9.947000000000797,1.8636663556015831,334.7005,2.1206994234956085
8,269.5493,80.6829008668783,125.2,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,54.2,42.49799999999631,0.6978818283166109,264.1059,0.4492488333333334,19.092176918998344,113800.093697,19.891999999994916,3.468249282419238,330.4507,2.152949663315099
8,270.2727,80.8462247367762,125.3,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,54.10000000000001,7.2340000000001075,0.6984392419175027,265.98668000000004,0.4504545,3.2585878530000483,114070.366397,-35.2639999999962,3.8071955271566593,329.7273,2.157004771292859
8,270.2727,80.8548250117157,125.4,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,54.0,0.0,0.6989966555183946,267.68662,0.4504545,0.0,114340.639097,-7.2340000000001075,3.3220791459569243,329.7273,2.1552846718079373
8,270.2727,80.9579818230167,125.5,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,53.900000000000006,0.0,0.6995540691192865,269.13338,0.4504545,0.0,114610.911797,0.0,2.165974116189321,329.7273,2.153567313517392
8,270.2727,81.2297390682655,125.6,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,53.80000000000001,0.0,0.7001114827201783,270.12802,0.4504545,0.0,114881.184497,0.0,0.32351431498827854,329.7273,2.151852689873784
8,270.2727,81.1029265354737,125.7,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,53.7,0.0,0.7006688963210702,270.2727,0.4504545,0.0,115151.457197,0.0,1.53700620133708e-06,329.7273,2.1501407943505106
8,270.2727,81.0944677943284,125.8,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,53.60000000000001,0.0,0.7012263099219621,270.2727,0.4504545,0.0,115421.729897,0.0,1.53700620133708e-06,329.7273,2.14843162044172
8,270.2727,80.966570475963,125.9,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,53.5,0.0,0.701783723522854,270.2727,0.4504545,0.0,115692.002597,0.0,1.53700620133708e-06,329.7273,2.1467251616622303
8,270.2727,81.5341165807208,126.0,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,53.400000000000006,0.0,0.7023411371237458,270.2727,0.4504545,0.0,115962.275297,0.0,1.53700620133708e-06,329.7273,2.145021411547449
8,270.2727,81.2973861359653,126.1,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,53.30000000000001,0.0,0.7028985507246376,270.2727,0.4504545,0.0,116232.547997,0.0,1.53700620133708e-06,329.7273,2.143320363653288
8,270.1823,81.0944677943284,126.2,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,53.2,-0.9039999999998056,0.7034559643255295,270.25462,0.45030383333333335,-0.4070746653332458,116502.730297,-0.9039999999998056,0.0404281090623795,329.8177,2.1409056882654065
8,270.2727,80.9493815480772,126.3,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,53.10000000000001,0.9039999999999341,0.7040133779264214,270.25462,0.4504545,0.4072108679999703,116773.002997,1.8079999999997396,0.0404281090623795,329.7273,2.139926348852523
8,270.2727,81.1367386385924,126.4,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,53.0,0.0,0.7045707915273133,270.25462,0.4504545,0.0,117043.275697,-0.9039999999999341,0.0404281090623795,329.7273,2.138233369159546
8,270.2727,80.923592345252,126.5,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,52.900000000000006,0.0,0.7051282051282051,270.25462,0.4504545,0.0,117313.548397,0.0,0.0404281090623795,329.7273,2.136543066114284
8,270.2727,81.3311982390839,126.6,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,52.80000000000001,0.0,0.705685618729097,270.25462,0.4504545,0.0,117583.821097,0.0,0.0404281090623795,329.7273,2.1348554333739695
8,270.2727,80.7860576781794,126.7,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,52.7,0.0,0.7062430323299889,270.2727,0.4504545,0.0,117854.093797,0.0,1.53700620133708e-06,329.7273,2.1331704646158607
8,270.2727,80.8806025925477,126.8,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,52.60000000000001,0.0,0.7068004459308806,270.2727,0.4504545,0.0,118124.366497,0.0,1.53700620133708e-06,329.7273,2.1314881535371595
8,270.2727,81.119832587033,126.9,59.1072357995712,"ISO 12103-1, A2 Fine Test Dust",Low,High,179.4,52.5,0.0,0.7073578595317725,270.2727,0.4504545,0.0,118394.639197,0.0,1.53700620133708e-06,329.7273,2.1298084938549366
